PLAYER,TEAM,CLAUSE,EXPIRY,AGE,POS,,GP,G,A,P,+/-,TOI,W,L,SO,GAA,Sv%,,SALARY,CAP HIT ▾
369. Brian Boyle,Buffalo Sabres,,UFA,32,"C, LW",,75,13,12,25,3,13:41,-,-,-,-,-,,"$2,000,000","$2,000,000"
370. Antoine Roussel,New Jersey Devils,,UFA,27,LW,,60,12,15,27,1,15:31,-,-,-,-,-,,"$2,200,000","$2,000,000"
371. Jiri Hudler,Los Angeles Kings,,UFA,33,"LW, RW",,32,3,8,11,-3,11:51,-,-,-,-,-,,"$2,000,000","$2,000,000"
372. Trevor Lewis,Vancouver Canucks,,UFA,30,"C, RW, LW",,82,12,12,24,-6,14:16,-,-,-,-,-,,"$2,000,000","$2,000,000"
373. Fedor Tyutin,Vancouver Canucks,,UFA,34,D,,69,1,12,13,-25,18:56,-,-,-,-,-,,"$2,000,000","$2,000,000"
374. Tom Wilson,New York Islanders,,RFA,23,RW,,82,7,12,19,9,12:55,-,-,-,-,-,,"$1,750,000","$2,000,000"
375. Eric Fehr,Edmonton Oilers,,UFA,31,"C, RW",,53,6,5,11,2,10:55,-,-,-,-,-,,"$2,000,000","$2,000,000"
376. Calle Jarnkrok,Tampa Bay Lightning,,UFA,25,C,,81,15,16,31,-1,15:43,-,-,-,-,-,,"$1,700,000","$2,000,000"
377. John-Michael Liles,Anaheim Ducks,,UFA,36,D,,36,0,5,5,1,16:12,-,-,-,-,-,,"$2,000,000","$2,000,000"
378. Jason Zucker,Toronto Maple Leafs,,RFA,25,"LW, RW",,79,22,25,47,34,15:17,-,-,-,-,-,,"$2,000,000","$2,000,000"
379. Calvin De Haan,Montreal Canadiens,,RFA,26,D,,82,5,20,25,15,19:50,-,-,-,-,-,,"$2,900,000","$1,966,667"
380. Vladislav Namestnikov,Pittsburgh Penguins,,RFA,24,"C, LW",,74,10,18,28,-4,14:47,-,-,-,-,-,,"$1,900,000","$1,937,500"
381. Nick Bonino,Los Angeles Kings,,UFA,29,C,,80,18,19,37,-5,16:39,-,-,-,-,-,,"$2,100,000","$1,900,000"
382. Zack Smith,Ottawa Senators,,UFA,29,C,,74,16,16,32,6,16:22,-,-,-,-,-,,"$2,350,000","$1,887,500"
383. Sven Baertschi,Nashville Predators,,RFA,24,LW,,68,18,17,35,-6,15:52,-,-,-,-,-,,"$1,700,000","$1,850,000"
384. Matt Hendricks,Washington Capitals,,UFA,36,LW,,42,4,3,7,-3,10:44,-,-,-,-,-,,"$1,850,000","$1,850,000"
385. Mark Letestu,Montreal Canadiens,,UFA,32,"C, RW",,78,16,19,35,-2,14:14,-,-,-,-,-,,"$1,800,000","$1,800,000"
386. John Mitchell,Florida Panthers,,UFA,32,C,,65,3,4,7,-12,12:33,-,-,-,-,-,,"$1,900,000","$1,800,000"
387. Antoine Vermette,Carolina Hurricanes,NMC,UFA,35,"C, LW",,72,9,19,28,-7,15:54,-,-,-,-,-,,"$1,750,000","$1,750,000"
388. Jay Beagle,Tampa Bay Lightning,,UFA,31,RW,,81,13,17,30,20,13:37,-,-,-,-,-,,"$1,750,000","$1,750,000"
389. Chad Johnson,Tampa Bay Lightning,,UFA,31,G,,36,-,-,-,-,-,18,15,3,2.59,.910,,"$1,700,000","$1,700,000"
390. Brayden McNabb,Toronto Maple Leafs,,UFA,26,D,,49,2,2,4,1,15:03,-,-,-,-,-,,"$1,600,000","$1,700,000"
391. John Moore,San Jose Sharks,,UFA,26,D,,63,12,10,22,-7,18:58,-,-,-,-,-,,"$1,750,000","$1,666,667"
392. Melker Karlsson,Arizona Coyotes,,UFA,27,"C, RW",,67,11,11,22,7,12:48,-,-,-,-,-,,"$1,850,000","$1,650,000"
393. Nick Holden,Minnesota Wild,,UFA,30,D,,80,11,23,34,13,20:36,-,-,-,-,-,,"$1,650,000","$1,650,000"
394. Michael Grabner,Montreal Canadiens,,UFA,29,RW,,76,27,13,40,22,14:05,-,-,-,-,-,,"$1,650,000","$1,650,000"
395. Michal Neuvirth,St. Louis Blues,,UFA,29,G,,28,-,-,-,-,-,11,11,0,2.82,.891,,"$1,750,000","$1,625,000"
396. Nate Thompson,Boston Bruins,,UFA,32,C,,30,1,1,2,4,10:23,-,-,-,-,-,,"$1,700,000","$1,600,000"
397. Teddy Purcell,Pittsburgh Penguins,,UFA,31,"RW, LW",,12,0,2,2,0,12:53,-,-,-,-,-,,"$1,600,000","$1,600,000"
398. Kyle Clifford,Montreal Canadiens,,UFA,26,LW,,73,6,6,12,-2,10:43,-,-,-,-,-,,"$1,250,000","$1,600,000"
399. Jake McCabe,Minnesota Wild,,RFA,23,D,,76,3,17,20,-7,20:42,-,-,-,-,-,,"$1,250,000","$1,600,000"
400. Dalton Prout,Winnipeg Jets,,UFA,27,D,,29,0,6,6,-1,13:03,-,-,-,-,-,,"$1,250,000","$1,575,000"
401. Eric Gelinas,Buffalo Sabres,,UFA,26,D,,27,0,1,1,-4,11:34,-,-,-,-,-,,"$1,650,000","$1,575,000"
402. Darcy Kuemper,Vegas Golden Knights,,UFA,27,G,,18,-,-,-,-,-,8,5,0,3.13,.902,,"$1,550,000","$1,550,000"
403. Jacob Markstrom,Winnipeg Jets,,UFA,27,G,,26,-,-,-,-,-,10,11,0,2.63,.910,,"$1,600,000","$1,550,000"
404. Alexander Burmistrov,Pittsburgh Penguins,,RFA,25,"C, RW",,49,5,11,16,-7,15:24,-,-,-,-,-,,"$1,600,000","$1,550,000"
405. Chris Neil,St. Louis Blues,NMC,UFA,38,RW,,53,1,3,4,-11,07:34,-,-,-,-,-,,"$1,500,000","$1,500,000"
406. Thomas Greiss,Florida Panthers,,UFA,31,G,,51,-,-,-,-,-,26,18,3,2.69,.913,,"$2,000,000","$1,500,000"
407. Zack Kassian,Ottawa Senators,,UFA,26,RW,,79,7,17,24,4,12:18,-,-,-,-,-,,"$1,500,000","$1,500,000"
408. Andrej Sustr,Montreal Canadiens,,UFA,26,D,,80,3,11,14,-10,17:35,-,-,-,-,-,,"$1,600,000","$1,450,000"
409. Tanner Glass,Buffalo Sabres,,UFA,33,LW,,11,1,1,2,0,10:54,-,-,-,-,-,,"$1,000,000","$1,450,000"
410. Reto Berra,St. Louis Blues,,UFA,30,G,,7,-,-,-,-,-,0,5,0,3.45,.876,,"$1,500,000","$1,450,000"
411. Alexey Marchenko,Florida Panthers,,RFA,25,D,,41,1,7,8,7,17:58,-,-,-,-,-,,"$1,300,000","$1,450,000"
412. Brandon Davidson,St. Louis Blues,,RFA,25,D,,38,0,3,3,-2,15:23,-,-,-,-,-,,"$1,300,000","$1,425,000"
413. Justin Schultz,Arizona Coyotes,,UFA,27,D,,78,12,39,51,27,20:26,-,-,-,-,-,,"$1,400,000","$1,400,000"
414. Tanner Pearson,Vegas Golden Knights,,UFA,24,LW,,80,24,20,44,5,16:19,-,-,-,-,-,,"$1,550,000","$1,400,000"
415. Andrew Hammond,Anaheim Ducks,,UFA,29,G,,6,-,-,-,-,-,0,2,0,4.08,.837,,"$1,350,000","$1,350,000"
416. Cody McLeod,Vegas Golden Knights,,UFA,33,"LW, RW",,59,5,1,6,-3,05:52,-,-,-,-,-,,"$1,250,000","$1,333,333"
417. Devante Smith-Pelly,Arizona Coyotes,,RFA,25,"RW, LW",,53,4,5,9,-19,13:30,-,-,-,-,-,,"$1,250,000","$1,300,000"
418. Peter Holland,Arizona Coyotes,,UFA,26,C,,48,5,7,12,-16,13:09,-,-,-,-,-,,"$1,300,000","$1,300,000"
419. Derek MacKenzie,St. Louis Blues,,UFA,36,"C, LW",,82,6,10,16,-7,12:33,-,-,-,-,-,,"$1,300,000","$1,300,000"
420. Joakim Nordstrom,Florida Panthers,,RFA,25,LW,,82,7,5,12,-12,12:43,-,-,-,-,-,,"$1,250,000","$1,275,000"
421. Erik Condra,Buffalo Sabres,,UFA,30,RW,,13,0,0,0,-4,09:38,-,-,-,-,-,,"$1,250,000","$1,250,000"
422. J.T. Brown,New York Islanders,,UFA,27,RW,,64,3,3,6,-7,10:22,-,-,-,-,-,,"$1,250,000","$1,250,000"
423. Vernon Fiddler,Vegas Golden Knights,,UFA,37,"C, LW",,59,2,2,4,-15,10:30,-,-,-,-,-,,"$1,250,000","$1,250,000"
424. Martin Marincin,Vegas Golden Knights,,RFA,25,D,,25,1,6,7,3,18:02,-,-,-,-,-,,"$1,200,000","$1,250,000"
425. Brandon Bollig,Vancouver Canucks,,UFA,30,LW,,0,0,0,0,0,,-,-,-,-,-,,"$1,300,000","$1,250,000"
426. Luke Schenn,Philadelphia Flyers,,UFA,27,D,,78,1,7,8,-9,18:02,-,-,-,-,-,,"$1,000,000","$1,250,000"
427. Pierre-Alexandre Parenteau,Edmonton Oilers,,UFA,34,RW,,67,13,15,28,-18,12:33,-,-,-,-,-,,"$1,250,000","$1,250,000"
428. Kyle Quincey,Dallas Stars,,UFA,31,D,,73,6,9,15,4,15:55,-,-,-,-,-,,"$1,250,000","$1,250,000"
429. Torrey Mitchell,Florida Panthers,,UFA,32,"C, RW",,78,8,9,17,5,12:36,-,-,-,-,-,,"$1,300,000","$1,200,000"
430. Chris Thorburn,New York Rangers,,UFA,34,"RW, LW",,64,3,1,4,-7,06:58,-,-,-,-,-,,"$1,200,000","$1,200,000"
431. Jay McClement,Los Angeles Kings,,UFA,34,C,,65,5,3,8,-8,11:22,-,-,-,-,-,,"$1,100,000","$1,200,000"
432. Anton Khudobin,Calgary Flames,,UFA,31,G,,16,-,-,-,-,-,7,6,0,2.64,.904,,"$1,200,000","$1,200,000"
433. Matt Hunwick,Montreal Canadiens,,UFA,32,D,,72,1,18,19,8,17:58,-,-,-,-,-,,"$1,200,000","$1,200,000"
434. Paul Byron,Boston Bruins,,UFA,28,"C, LW, RW",,81,22,21,43,21,15:04,-,-,-,-,-,,"$1,300,000","$1,166,667"
435. Chris Stewart,Buffalo Sabres,,UFA,29,"RW, LW",,79,13,8,21,3,10:23,-,-,-,-,-,,"$1,200,000","$1,150,000"
436. Michael Hutchinson,St. Louis Blues,,UFA,27,G,,28,-,-,-,-,-,9,12,1,2.92,.903,,"$1,000,000","$1,150,000"
437. Zemgus Girgensons,Vancouver Canucks,,RFA,23,"C, LW",,75,7,9,16,-7,13:09,-,-,-,-,-,,"$1,150,000","$1,150,000"
438. Jon Merrill,Tampa Bay Lightning,,RFA,25,D,,51,1,5,6,-9,18:33,-,-,-,-,-,,"$1,000,000","$1,137,500"
439. Adam Lowry,Edmonton Oilers,,RFA,24,"LW, C",,82,15,14,29,1,16:02,-,-,-,-,-,,"$1,000,000","$1,125,000"
440. Ryan Reaves,Winnipeg Jets,,UFA,30,RW,,80,7,6,13,4,08:53,-,-,-,-,-,,"$1,125,000","$1,125,000"
441. Carter Hutton,Calgary Flames,,UFA,31,G,,30,-,-,-,-,-,13,8,4,2.39,.913,,"$1,250,000","$1,125,000"
442. Mark Pysyk,Anaheim Ducks,,UFA,25,D,,82,4,13,17,0,18:33,-,-,-,-,-,,"$1,250,000","$1,125,000"
443. Joe Vitale,Winnipeg Jets,,UFA,31,"C, RW",,0,0,0,0,0,,-,-,-,-,-,,"$1,300,000","$1,116,667"
444. Mark Borowiecki,Columbus Blue Jackets,,UFA,28,D,,70,1,2,3,-3,14:00,-,-,-,-,-,,"$1,100,000","$1,100,000"
445. Jordie Benn,Chicago Blackhawks,,UFA,30,D,,71,4,13,17,-4,18:36,-,-,-,-,-,,"$1,100,000","$1,100,000"
446. Jacob Josefson,Florida Panthers,,UFA,26,"C, LW",,38,1,9,10,-1,12:14,-,-,-,-,-,,"$1,100,000","$1,100,000"
447. Robert Bortuzzo,Colorado Avalanche,,UFA,28,D,,38,1,3,4,11,14:05,-,-,-,-,-,,"$1,050,000","$1,050,000"
448. Alex Petrovic,Florida Panthers,,RFA,25,D,,49,1,13,14,-1,18:09,-,-,-,-,-,,"$1,200,000","$1,050,000"
449. Joel Edmundson,Montreal Canadiens,,RFA,24,D,,69,3,12,15,11,17:46,-,-,-,-,-,,"$900,000","$1,050,000"
450. Louis Domingue,Nashville Predators,,RFA,25,G,,31,-,-,-,-,-,11,15,0,3.08,.908,,"$1,000,000","$1,050,000"
451. Drew Miller,Boston Bruins,,UFA,33,"LW, RW",,55,5,2,7,-12,10:16,-,-,-,-,-,,"$1,025,000","$1,025,000"
452. William Karlsson,Philadelphia Flyers,,RFA,24,C,,81,6,19,25,10,13:23,-,-,-,-,-,,"$1,000,000","$1,000,000"
453. Patrick Eaves,New York Rangers,,UFA,33,"RW, LW",,79,32,19,51,-2,15:42,-,-,-,-,-,,"$1,000,000","$1,000,000"
454. Colin Miller,Winnipeg Jets,,RFA,24,D,,61,6,7,13,0,15:48,-,-,-,-,-,,"$900,000","$1,000,000"
455. Kevin Connauton,Anaheim Ducks,,UFA,27,D,,24,0,1,1,-1,13:07,-,-,-,-,-,,"$950,000","$1,000,000"
456. Antti Raanta,Calgary Flames,,UFA,28,G,,30,-,-,-,-,-,16,8,4,2.26,.922,,"$1,000,000","$1,000,000"
457. Dmitrij Jaskin,San Jose Sharks,,RFA,24,"RW, LW",,51,1,10,11,5,11:33,-,-,-,-,-,,"$1,000,000","$1,000,000"
458. Radim Vrbata,Detroit Red Wings,,UFA,36,RW,,81,20,35,55,-18,16:53,-,-,-,-,-,,"$1,000,000","$1,000,000"
459. Lauri Korpikoski,Edmonton Oilers,,UFA,30,"LW, RW",,69,8,12,20,5,08:14,-,-,-,-,-,,"$1,000,000","$1,000,000"
460. Ryan White,St. Louis Blues,,UFA,29,C,,65,9,7,16,-16,10:57,-,-,-,-,-,,"$1,000,000","$1,000,000"
461. Matt Cullen,Boston Bruins,,UFA,40,"C, LW",,72,13,18,31,4,13:55,-,-,-,-,-,,"$1,000,000","$1,000,000"
462. Nathan Beaulieu,Minnesota Wild,,RFA,24,D,,74,4,24,28,8,19:28,-,-,-,-,-,,"$1,000,000","$1,000,000"
463. Dennis Seidenberg,Buffalo Sabres,,UFA,36,D,,73,5,17,22,25,19:25,-,-,-,-,-,,"$1,000,000","$1,000,000"
464. Mike Weber,Edmonton Oilers,,UFA,29,D,,0,0,0,0,0,,-,-,-,-,-,,"$1,000,000","$1,000,000"
465. Erik Haula,Carolina Hurricanes,,UFA,26,"C, LW",,72,15,11,26,5,13:48,-,-,-,-,-,,"$1,050,000","$1,000,000"
466. Calvin Pickard,Florida Panthers,,RFA,25,G,,50,-,-,-,-,-,15,31,2,2.98,.904,,"$925,000","$1,000,000"
467. Anders Nilsson,Buffalo Sabres,,UFA,27,G,,26,-,-,-,-,-,10,10,1,2.67,.923,,"$1,000,000","$1,000,000"
468. Brandon Manning,New York Islanders,,UFA,27,D,,65,3,9,12,-12,18:03,-,-,-,-,-,,"$950,000","$975,000"
469. Eric Gryba,Toronto Maple Leafs,,UFA,29,D,,40,2,4,6,-5,16:08,-,-,-,-,-,,"$950,000","$950,000"
470. Brian Flynn,Columbus Blue Jackets,,UFA,29,RW,,51,6,4,10,2,12:03,-,-,-,-,-,,"$950,000","$950,000"
471. Colton Sceviour,Boston Bruins,,UFA,28,"C, RW",,80,9,15,24,-16,14:38,-,-,-,-,-,,"$950,000","$950,000"
472. Boyd Gordon,Anaheim Ducks,,UFA,33,C,,13,1,0,1,-5,08:10,-,-,-,-,-,,"$950,000","$950,000"
473. Jesper Fast,Montreal Canadiens,,UFA,25,"RW, LW",,68,6,15,21,6,13:47,-,-,-,-,-,,"$1,000,000","$950,000"
474. Jordan Nolan,Calgary Flames,,UFA,28,"C, LW, RW",,46,4,4,8,-3,10:51,-,-,-,-,-,,"$1,000,000","$950,000"
475. Kris Versteeg,St. Louis Blues,M-NTC,UFA,31,"LW, RW",,69,15,22,37,-3,14:43,-,-,-,-,-,,"$950,000","$950,000"
476. Al Montoya,Anaheim Ducks,,UFA,32,G,,19,-,-,-,-,-,8,6,2,2.67,.912,,"$950,000","$950,000"
477. Ryan Spooner,Anaheim Ducks,,RFA,25,"C, LW",,78,11,28,39,-8,14:05,-,-,-,-,-,,"$1,100,000","$950,000"
478. Johan Larsson,Philadelphia Flyers,,RFA,25,LW,,36,6,5,11,-7,16:51,-,-,-,-,-,,"$950,000","$950,000"
479. Kyle Brodziak,Columbus Blue Jackets,,UFA,33,C,,69,8,7,15,2,11:12,-,-,-,-,-,,"$1,000,000","$950,000"
480. Anton Rodin,Edmonton Oilers,,UFA,26,RW,,3,0,1,1,1,08:54,-,-,-,-,-,,"$950,000","$950,000"
481. Andrei Vasilevskiy,New Jersey Devils,,RFA,23,G,,50,-,-,-,-,-,23,17,2,2.61,.917,,"$925,000","$925,000"
482. Leon Draisaitl,New Jersey Devils,,RFA,21,C,,82,29,48,77,7,18:53,-,-,-,-,-,,"$925,000","$925,000"
483. Joel Armia,Anaheim Ducks,,RFA,24,RW,,57,10,9,19,-8,15:08,-,-,-,-,-,,"$875,000","$925,000"
484. Sam Bennett,Winnipeg Jets,,RFA,21,C,,81,13,13,26,-16,14:59,-,-,-,-,-,,"$925,000","$925,000"
485. Nicolas Kerdiles,Vegas Golden Knights,,RFA,23,LW,,1,0,0,0,1,11:08,-,-,-,-,-,,"$925,000","$925,000"
486. Marko Dano,Vancouver Canucks,,RFA,22,"C, LW, RW",,38,4,7,11,0,10:41,-,-,-,-,-,,"$925,000","$925,000"
487. Alexander Wennberg,New York Islanders,,RFA,22,C,,80,13,46,59,9,18:22,-,-,-,-,-,,"$925,000","$925,000"
488. Ville Pokka,Columbus Blue Jackets,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
489. Aaron Ekblad,Vancouver Canucks,,UFA,21,D,,68,10,11,21,-23,21:27,-,-,-,-,-,,"$925,000","$925,000"
490. Rocco Grimaldi,Colorado Avalanche,,RFA,24,C,,4,0,1,1,-3,11:00,-,-,-,-,-,,"$925,000","$925,000"
491. Michael Matheson,Los Angeles Kings,,RFA,23,D,,81,7,10,17,-5,21:03,-,-,-,-,-,,"$925,000","$925,000"
492. Jacob De La Rose,Calgary Flames,,RFA,22,LW,,9,0,0,0,-3,10:54,-,-,-,-,-,,"$925,000","$925,000"
493. Matt O'Connor,Toronto Maple Leafs,,RFA,25,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
494. David Pastrnak,Edmonton Oilers,,RFA,21,"RW, LW",,75,34,36,70,11,17:58,-,-,-,-,-,,"$925,000","$925,000"
495. Shayne Gostisbehere,Edmonton Oilers,,UFA,24,D,,76,7,32,39,-21,19:35,-,-,-,-,-,,"$925,000","$925,000"
496. Stephon Williams,Dallas Stars,,UFA,24,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
497. Brady Skjei,New York Rangers,,RFA,23,D,,80,5,34,39,11,17:27,-,-,-,-,-,,"$925,000","$925,000"
498. Andrew Copp,San Jose Sharks,,RFA,23,C,,64,9,8,17,8,12:20,-,-,-,-,-,,"$925,000","$925,000"
499. Brandon Montour,Anaheim Ducks,,RFA,23,D,,27,2,4,6,11,17:22,-,-,-,-,-,,"$925,000","$925,000"
500. Kenney Morrison,Carolina Hurricanes,,UFA,25,D,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
501. Jon Gillies,Calgary Flames,,RFA,23,G,,1,-,-,-,-,-,1,0,0,1.00,.964,,"$925,000","$925,000"
502. Joonas Donskoi,Florida Panthers,,UFA,25,RW,,61,6,11,17,-5,13:48,-,-,-,-,-,,"$925,000","$925,000"
503. Dylan Larkin,Chicago Blackhawks,,RFA,20,"C, LW",,80,17,15,32,-28,16:09,-,-,-,-,-,,"$925,000","$925,000"
504. Anton Slepyshev,Columbus Blue Jackets,,RFA,23,LW,,41,4,6,10,5,11:06,-,-,-,-,-,,"$925,000","$925,000"
505. Jordan Schmaltz,Tampa Bay Lightning,,RFA,23,D,,9,0,2,2,0,14:20,-,-,-,-,-,,"$925,000","$925,000"
506. Zane McIntyre,Winnipeg Jets,,RFA,24,G,,8,-,-,-,-,-,0,4,0,3.96,.858,,"$925,000","$925,000"
507. Mike Reilly,Calgary Flames,,RFA,24,D,,17,1,0,1,1,12:22,-,-,-,-,-,,"$925,000","$925,000"
508. Jack Eichel,Carolina Hurricanes,,RFA,20,C,,61,24,33,57,-13,19:55,-,-,-,-,-,,"$925,000","$925,000"
509. Connor McDavid,Carolina Hurricanes,,UFA,20,C,,82,30,70,100,27,21:07,-,-,-,-,-,,"$925,000","$925,000"
510. Noah Hanifin,Edmonton Oilers,,RFA,20,D,,81,4,25,29,-19,17:55,-,-,-,-,-,,"$925,000","$925,000"
511. Jayce Hawryluk,Buffalo Sabres,,RFA,21,C,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
512. Hudson Fasching,Winnipeg Jets,,RFA,21,RW,,10,0,1,1,-1,10:24,-,-,-,-,-,,"$925,000","$925,000"
513. Eamon McAdam,Toronto Maple Leafs,,RFA,22,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
514. Kasimir Kaskisuo,Toronto Maple Leafs,,RFA,23,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
515. Zachary Werenski,Arizona Coyotes,,RFA,20,D,,78,11,36,47,17,20:54,-,-,-,-,-,,"$925,000","$925,000"
516. Rob O'Gara,Vancouver Canucks,,RFA,24,D,,3,0,0,0,1,16:00,-,-,-,-,-,,"$925,000","$925,000"
517. Kalle Kossila,Ottawa Senators,,RFA,24,C,,1,0,0,0,0,06:54,-,-,-,-,-,,"$925,000","$925,000"
518. Charlie Lindgren,New York Rangers,,RFA,23,G,,2,-,-,-,-,-,2,0,0,1.48,.949,,"$925,000","$925,000"
519. Mark Jankowski,Anaheim Ducks,,RFA,22,C,,1,0,0,0,0,10:18,-,-,-,-,-,,"$925,000","$925,000"
520. Mackenzie MacEachern,Edmonton Oilers,,RFA,23,LW,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
521. Kevin Boyle,New Jersey Devils,,RFA,25,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
522. Andy Welinski,Winnipeg Jets,,RFA,24,D,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
523. Alex Lyon,Anaheim Ducks,,RFA,24,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
524. Tyler Motte,Tampa Bay Lightning,,RFA,22,"C, LW",,33,4,3,7,2,11:23,-,-,-,-,-,,"$925,000","$925,000"
525. Nick Ellis,Chicago Blackhawks,,RFA,23,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
526. Steven Santini,Vancouver Canucks,,RFA,22,D,,38,2,5,7,-6,16:05,-,-,-,-,-,,"$925,000","$925,000"
527. Miles Wood,New Jersey Devils,,RFA,21,LW,,60,8,9,17,-21,12:51,-,-,-,-,-,,"$925,000","$925,000"
528. Kevin Roy,Vancouver Canucks,,RFA,24,"C, LW",,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
529. Kyle Connor,Buffalo Sabres,,RFA,20,LW,,20,2,3,5,-7,12:13,-,-,-,-,-,,"$925,000","$925,000"
530. Mantas Armalis,Philadelphia Flyers,,UFA,24,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
531. Alex Tuch,Ottawa Senators,,RFA,21,RW,,6,0,0,0,-3,10:42,-,-,-,-,-,,"$925,000","$925,000"
532. Troy Stecher,Dallas Stars,,RFA,23,D,,71,3,21,24,-16,19:58,-,-,-,-,-,,"$925,000","$925,000"
533. Devon Toews,Arizona Coyotes,,RFA,23,D,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
534. Gabriel Carlsson,Colorado Avalanche,,RFA,20,D,,2,0,1,1,-2,17:07,-,-,-,-,-,,$0,"$925,000"
535. Thatcher Demko,Boston Bruins,,RFA,21,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
536. J.T. Compher,Boston Bruins,,RFA,22,C,,21,3,2,5,0,14:55,-,-,-,-,-,,"$925,000","$925,000"
537. Paul LaDue,Montreal Canadiens,,RFA,24,D,,22,0,8,8,-5,15:24,-,-,-,-,-,,"$925,000","$925,000"
538. Daniel Pribyl,Ottawa Senators,,RFA,24,"C, RW",,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
539. Michael Garteig,New York Rangers,,UFA,25,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
540. Nikita Zaitsev,Dallas Stars,,UFA,25,D,,82,4,32,36,-22,22:01,-,-,-,-,-,,"$925,000","$925,000"
541. Drake Caggiula,Los Angeles Kings,,RFA,23,"C, LW",,60,7,11,18,3,13:14,-,-,-,-,-,,"$925,000","$925,000"
542. Patrick Russell,Toronto Maple Leafs,,RFA,24,RW,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
543. Denis Gurianov,Anaheim Ducks,,RFA,20,LW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
544. Pavel Buchnevich,Boston Bruins,,RFA,22,"LW, RW",,41,8,12,20,6,13:15,-,-,-,-,-,,"$925,000","$925,000"
545. Marcus Sorensen,Chicago Blackhawks,,UFA,25,LW,,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
546. Jacob Larsson,Vancouver Canucks,,RFA,20,D,,4,0,0,0,-1,16:25,-,-,-,-,-,,$0,"$925,000"
547. Sebastian Aho,Toronto Maple Leafs,,RFA,20,LW,,82,24,25,49,-1,16:47,-,-,-,-,-,,"$925,000","$925,000"
548. David Rittich,Vancouver Canucks,,RFA,24,G,,0,-,-,-,-,-,0,0,0,0.00,.000,,"$925,000","$925,000"
549. Ian McCoshen,Calgary Flames,,RFA,21,D,,3,0,1,1,0,13:15,-,-,-,-,-,,"$925,000","$925,000"
550. Nick Schmaltz,Montreal Canadiens,,RFA,21,C,,61,6,22,28,10,13:15,-,-,-,-,-,,"$925,000","$925,000"
551. Pierre-Luc Dubois,Tampa Bay Lightning,,RFA,19,"LW, C",,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
552. Mikhail Sergachev,Ottawa Senators,,RFA,19,D,,4,0,0,0,1,12:07,-,-,-,-,-,,$0,"$925,000"
553. Patrik Laine,Toronto Maple Leafs,,RFA,19,RW,,73,36,28,64,7,17:54,-,-,-,-,-,,"$925,000","$925,000"
554. Matthew Tkachuk,Carolina Hurricanes,,RFA,19,LW,,76,13,35,48,14,14:39,-,-,-,-,-,,"$925,000","$925,000"
555. Jake Bean,Washington Capitals,,RFA,18,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
556. Julien Gauthier,St. Louis Blues,,RFA,19,RW,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
557. Jesse Puljujarvi,Colorado Avalanche,,RFA,19,RW,,28,1,7,8,5,11:15,-,-,-,-,-,,"$925,000","$925,000"
558. Alexander Nylander,Buffalo Sabres,,RFA,19,"RW, LW",,4,0,1,1,-2,12:19,-,-,-,-,-,,$0,"$925,000"
559. Jack Roslovic,Philadelphia Flyers,,RFA,20,C,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
560. Auston Matthews,Dallas Stars,,RFA,19,C,,82,40,29,69,2,17:37,-,-,-,-,-,,"$925,000","$925,000"
561. Trevor Moore,Anaheim Ducks,,RFA,22,"LW, C",,0,0,0,0,0,,-,-,-,-,-,,"$925,000","$925,000"
562. Jakob Chychrun,Winnipeg Jets,,RFA,19,D,,68,7,13,20,-14,16:40,-,-,-,-,-,,"$925,000","$925,000"
563. Olli Juolevi,Florida Panthers,,RFA,19,D,,0,0,0,0,0,,-,-,-,-,-,,$0,"$925,000"
